,id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm
10796,620260561347625969,"Breathtaking view on 22nd Floor, Downtown Montreal",105970344,Megane,Le Plateau-Mont-Royal,45.5094654988322,-73.5776395900729,Entire home/apt,85,1,25,2022-08-22,5.91,2,24,25
10797,618203500162559992,Lovely Condo in downtown. Close to old port. 650sq,358093517,Qi,Ville-Marie,45.5028021107499,-73.564414247457,Entire home/apt,221,1,2,2022-05-29,0.5,1,80,2
10798,620301016373844018,Chambre lumineuse près du Parc Lafontaine  #309402,457638864,Karine,Ville-Marie,45.52361,-73.55912,Private room,85,4,12,2022-09-04,3.16,1,3,12
10799,618228324903245867,Room in the heart of Rosemont!,112251682,Florence,Rosemont-La Petite-Patrie,45.5555,-73.58583,Private room,85,2,2,2022-06-14,0.63,1,66,2
10800,620334496001663317,Blue sky room 5 second walking distance from metro,48864075,Alex,Le Sud-Ouest,45.451885,-73.592735,Private room,60,30,15,2022-07-28,3.78,8,304,15
10801,618249017262839474,Luxurious and perfectly located,758004,Gui,Rosemont-La Petite-Patrie,45.5342099063818,-73.5968892909974,Entire home/apt,110,31,1,2022-07-31,0.68,2,264,1
10802,620345295683346576,Chambre lumineuse au cœur du plateau Montroyal,102749812,Amine,Le Plateau-Mont-Royal,45.52643,-73.58604,Private room,68,1,20,2022-09-11,4.72,2,318,20
10803,618314040333498633,COZY Spacious 3 BDR with free parking DT&OLD PORT,294417598,Emily,Ville-Marie,45.51542,-73.56388,Entire home/apt,369,1,14,2022-08-28,4.47,1,158,14
10804,620345473258050847,Quirky and Peaceful Artist Home (2 floors),780608,Esther,Le Plateau-Mont-Royal,45.52265,-73.57187,Entire home/apt,269,28,6,2022-08-10,2.12,1,188,6
10805,618527584281982250,Lovely one-bedroom condo in downtown Montreal,91441774,Claude,Ville-Marie,45.52935,-73.56102,Entire home/apt,85,1,14,2022-08-18,7.12,1,131,14
10806,618582293431256183,☼ BRIGHT and COZY 4BedR in the ❤︎ of Mile-End,178891274,Karina,Le Plateau-Mont-Royal,45.52398,-73.59562,Entire home/apt,146,1,6,2022-09-04,1.78,32,329,6
10807,618592786082555842,AMAZING and C⍬ZY 4BedR in the ♥️ of Plateau ~ BEST,178891274,Karina,Le Plateau-Mont-Royal,45.52199,-73.59476,Entire home/apt,153,1,2,2022-06-20,0.57,32,341,2
10808,620358890992231459,Lovely 1-bedroom rental unit *female only*,232779368,Selsabil,Villeray-Saint-Michel-Parc-Extension,45.54994,-73.61045,Private room,45,1,21,2022-09-11,5.08,2,352,21
10809,618596587932351710,BriGhT and COZY 4BedR in the ♥️ of MTL | FREE Parking,178891274,Karina,Le Plateau-Mont-Royal,45.52337,-73.59698,Entire home/apt,178,1,2,2022-08-22,0.69,32,338,2
10810,618602026048576677,☼ BRIGHT and LOVELY 4-BedR in the ♡ of Mile-End ~ BEST Location,178891274,Karina,Le Plateau-Mont-Royal,45.52364,-73.59511,Entire home/apt,206,1,14,2022-09-10,3.75,32,340,14
10811,620455396590870725,Relocation 2BR + 2BATH Gym great for business,66340481,Daniel,Ville-Marie,45.50473,-73.56184,Entire home/apt,146,30,0,2022-09-10,1.498,37,345,0
10812,618690269824678132,BRIGHT and COZY 4BedR in the ♥️ of Mile-End | FREE Parking,178891274,Karina,Le Plateau-Mont-Royal,45.52206,-73.59475,Entire home/apt,151,1,5,2022-08-17,1.24,32,334,5
10813,620457370221528168,Old port - 1 Bedroom- Loft Style,446812640,Eva And Tommy,Ville-Marie,45.50036,-73.55784,Entire home/apt,232,10,9,2022-08-24,2.23,14,360,9
10814,620603275611493526,Lovely bedrom unit with parking,267195365,Khalid,Rosemont-La Petite-Patrie,45.574243923129,-73.5526683338715,Private room,300,1,2,2022-08-21,0.7,2,364,2
10815,620736340062487521,Bright and sunny(201),39844170,Kim,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49444,-73.60872,Entire home/apt,99,3,16,2022-09-01,4.03,23,310,16
10816,620741509518971158,Superbe appartement meublé à Montréal près métro,163677493,Candy,Ville-Marie,45.52156,-73.55581,Entire home/apt,95,29,1,2022-09-09,1.0,1,365,1
10817,623844240564501574,Super condo avec terrasse ensoleillée,87500905,Sandrine,Le Plateau-Mont-Royal,45.537785,-73.566345,Entire home/apt,131,2,7,2022-08-14,1.88,1,6,7
10818,623851713951952594,Apartment with 3bedrms bathroom park la Fontaine,262183439,Francois,Le Plateau-Mont-Royal,45.52928,-73.56863,Entire home/apt,456,1,0,2022-08-14,1.498,5,179,0
10819,620916708468705055,Central Studio in Plateau Mont-Royal,119311350,Erik,Le Plateau-Mont-Royal,45.51558,-73.57481,Entire home/apt,103,1,9,2022-09-11,2.97,1,63,9
10820,623868032713686061,just me (downtown near metro station),48864075,Alex,Ville-Marie,45.49313,-73.58252,Private room,57,30,23,2022-08-18,5.66,8,320,23
10821,620958310691034546,Grand logement chaleureux pour 4 à 8 mois,198635686,Marc,Verdun,45.45065,-73.57485,Entire home/apt,150,29,0,2022-08-18,1.498,1,360,0
10822,623939860277901563,Rustic & Chic 2 Bedroom condo 5 min to downtown,7405545,EasyHousesCA,Westmount,45.48268,-73.59826,Entire home/apt,253,2,15,2022-08-28,3.88,3,5,15
10823,620969419617381600,Bright and spacious apartment near the water!,11917937,Rosanna,LaSalle,45.419526400323,-73.6180727316537,Entire home/apt,102,30,4,2022-08-24,3.53,1,185,4
10824,623969489626242715,Double private room with 2 beds,436048128,Linda,Le Sud-Ouest,45.44891,-73.60276,Private room,41,2,7,2022-08-22,2.06,85,69,7
10825,621168441550882859,Enjoy myself room 2 secs from metro,48864075,Alex,Le Sud-Ouest,45.45084,-73.59324,Private room,55,30,10,2022-06-18,2.36,8,327,10
10826,623996699199641566,Condo familial à 10 minutes du centre-ville,104515444,Éliane,Mercier-Hochelaga-Maisonneuve,45.54086,-73.54672,Entire home/apt,91,2,0,2022-06-18,1.498,1,272,0
10827,621182508683003463,Sweetie time room 2 secs from metro station,48864075,Alex,Le Sud-Ouest,45.45215,-73.59155,Private room,60,30,2,2022-07-31,0.71,8,336,2
10828,621196957497938293,Coquelicot 2 secs from metro station,48864075,Alex,Le Sud-Ouest,45.45102,-73.59393,Private room,60,30,4,2022-07-20,1.11,8,311,4
10829,624173889506571178,Camerounaise room (downtown near metro station),48864075,Alex,Ville-Marie,45.493114,-73.582497,Private room,70,30,24,2022-08-28,6.55,8,352,24
10830,621202281872104505,FOLEX PLACE,457829541,Moronfolu,Lachine,45.44205,-73.68946,Private room,51,1,20,2022-09-12,5.08,2,325,20
10831,624431165534070413,"3BR&1.5bath apartment in DT Montreal, free parking",436048128,Linda,Ville-Marie,45.49172,-73.58196,Entire home/apt,187,2,6,2022-08-28,2.05,85,70,6
10832,621282163172659064,nice and Lovely little 2 bed room apartment,153379835,Williams,Lachine,45.44645,-73.64334,Entire home/apt,150,3,14,2022-08-26,3.47,2,82,14
10833,621537018540390024,"Bright, open  apt with patio",26403951,Abigail,Rosemont-La Petite-Patrie,45.53272,-73.61692,Entire home/apt,230,1,2,2022-08-07,0.57,1,340,2
10834,624517033879103458,Extended stays suite ★ Newcomers★Relocations,195501369,Julio,Ville-Marie,45.51715,-73.55796,Entire home/apt,105,30,0,2022-08-07,1.498,49,120,0
10835,621605511767443585,Lovely entire unit with one bedroom near downtown,425929760,Hannah,Le Sud-Ouest,45.4604910836246,-73.5981635080302,Entire home/apt,122,1,11,2022-09-12,7.02,1,319,11
10836,624526209475264193,Spacious apartment in the heart of Downtown Mtl,201172865,Ghj,Ville-Marie,45.49514,-73.58122,Entire home/apt,114,1,2,2022-08-28,0.56,1,257,2
10837,624579929622859936,HugeArtsyLoft 4 Large Groups In Liveliest Downtown,256673475,Yat,Le Plateau-Mont-Royal,45.51617,-73.57509,Entire home/apt,181,2,20,2022-09-05,5.26,1,11,20
10838,621763878753177981,M11 | Upscale & Spacious 1BR w/KingBed & AC in Heart of Plateau/Mile-End,283833782,Mark,Outremont,45.51844,-73.59658,Entire home/apt,310,2,21,2022-08-27,5.04,35,122,21
10839,621823899666618525,"Bel appartement bien situé, ensoleillé à Montréal",95768091,Najoua,Côte-des-Neiges-Notre-Dame-de-Grâce,45.4936,-73.60996,Entire home/apt,126,2,12,2022-09-05,3.36,2,128,12
10840,621856417763665525,Spacious 2 Bedroom condo with Patio,453367743,Gurmeet,Rosemont-La Petite-Patrie,45.54219,-73.60602,Entire home/apt,187,2,11,2022-08-31,4.85,1,55,11
10841,624679232091531505,Bright 1-Bedroom with a great view of the Old Port,387790556,Renaud,Le Sud-Ouest,45.49406,-73.55717,Entire home/apt,788,3,0,2022-08-31,1.498,1,223,0
10842,621891623973265861,One bedroom that’s just right.,14543548,Adnan,Rosemont-La Petite-Patrie,45.55854,-73.59138,Private room,62,2,22,2022-09-08,5.24,4,338,22
10843,621928520533143845,Room #1,130498390,JianLong,Mont-Royal,45.52374,-73.62139,Private room,105,1,12,2022-09-05,3.5,8,163,12
10844,624708990313696463,"Private room in Montreal, close to Angrignon Metro",436048128,Linda,Le Sud-Ouest,45.44891,-73.60231,Private room,30,2,8,2022-08-27,2.16,85,69,8
10845,621939834549720492,Room #2,130498390,JianLong,Villeray-Saint-Michel-Parc-Extension,45.52535,-73.62157,Private room,92,1,7,2022-08-22,2.1,8,163,7
10846,624725435163043838,Superbe maison de ville proche des universités.,458645381,Olivier,Le Plateau-Mont-Royal,45.5149,-73.57825,Entire home/apt,150,60,1,2022-09-01,1.0,1,102,1
10847,621951126965658908,Room #3  Single room,130498390,JianLong,Villeray-Saint-Michel-Parc-Extension,45.5255,-73.62133,Private room,70,1,13,2022-09-01,3.79,8,151,13
10848,621955217025893894,Room #4  Single Room,130498390,JianLong,Villeray-Saint-Michel-Parc-Extension,45.52571,-73.62293,Private room,70,1,19,2022-09-01,5.59,8,158,19
10849,624749510700650610,Cozy Townhouse with Patio,77987164,Guillaume,Le Plateau-Mont-Royal,45.51552,-73.57225,Entire home/apt,1195,2,0,2022-09-01,1.498,1,0,0
10850,621957380340572070,Room # 5,130498390,JianLong,Villeray-Saint-Michel-Parc-Extension,45.52579,-73.62299,Private room,92,1,7,2022-09-05,2.1,8,163,7
10851,621959733865209767,Room #6,130498390,JianLong,Villeray-Saint-Michel-Parc-Extension,45.52423,-73.62146,Private room,92,1,9,2022-09-06,2.62,8,163,9
10852,621961448283343926,Room #7  Single Room,130498390,JianLong,Villeray-Saint-Michel-Parc-Extension,45.52488,-73.62128,Private room,70,1,15,2022-09-10,4.46,8,157,15
10853,624769346213055502,Luxurious 2BR in the heart of downtown Montreal,67910008,Ariel,Ville-Marie,45.50419,-73.56529,Entire home/apt,439,1,9,2022-08-21,2.37,3,11,9
10854,621993229911392252,Beautiful 2 bedrooms appartment,429264398,Farhad,Saint-Léonard,45.589542,-73.57032,Entire home/apt,143,2,20,2022-09-06,6.32,1,172,20
10855,624826847220495389,Montreal Open-concept 1Bd 2 Large Patios Sleeps 6,412348812,Luisa,Le Plateau-Mont-Royal,45.52476,-73.58462,Entire home/apt,238,1,8,2022-08-19,1.98,7,85,8
10856,622027545535586561,Downtown Sky Loft /w free underground parking,3070407,Sarah And Miguel,Ville-Marie,45.49644,-73.5758,Entire home/apt,179,2,16,2022-09-01,3.84,5,173,16
10857,624856624906499447,Lovely Loft + Patio / Downtown,421298942,July,Ville-Marie,45.49321,-73.57208,Entire home/apt,185,4,6,2022-08-03,1.59,4,258,6
10858,622320657555891653,M11 | Modern Comfortable Studio w/AC in the Heart of Plateau/Mile-End,283833782,Mark,Outremont,45.51821,-73.59625,Entire home/apt,238,1,15,2022-08-26,3.88,35,146,15
10859,624881450352461610,New Spacious 1 BDR Unit close to Metro and  DT,214036881,Amy,Le Sud-Ouest,45.46035,-73.59718,Entire home/apt,107,2,20,2022-08-30,5.26,3,157,20
10860,622337308472961884,Lovely four bedroom home with a spa,18366300,Julie,Lachine,45.4429838170657,-73.7178008606861,Entire home/apt,220,5,0,2022-08-30,1.498,1,265,0
10861,624925210898010380,Guineene room (downtown near metro station),48864075,Alex,Ville-Marie,45.493114,-73.582497,Private room,70,30,15,2022-08-18,3.69,8,298,15
10862,624925866037212540,Appartment complet à louer (3 1/2),219692618,Daniel-Philippe,Lachine,45.4443074405144,-73.6500239956414,Entire home/apt,115,1,7,2022-09-03,5.83,1,297,7
10863,622380210706921362,MyCasa Private Rooms,420965941,MyCasa,Anjou,45.60952,-73.54535,Private room,76,2,15,2022-09-06,4.55,7,338,15
10864,624937548268398302,Downtown Central 2 bedrooms modern space,439780348,Cinq,Ville-Marie,45.50752,-73.5606,Entire home/apt,257,3,15,2022-09-05,4.21,6,351,15
10865,622400749375137131,MyCasa Private Rooms,420965941,MyCasa,Anjou,45.61068,-73.54622,Private room,73,2,9,2022-09-03,2.7,7,347,9
10866,625207920702984522,Historical stone walls condo Old Montreal,43312397,Eric,Ville-Marie,45.50107,-73.55699,Entire home/apt,325,3,17,2022-09-11,4.51,2,151,17
10867,622403874644393022,MyCasa Private Rooms,420965941,MyCasa,Anjou,45.61071,-73.54736,Private room,72,2,7,2022-08-26,2.41,7,343,7
10868,622406424956879181,MyCasa Private Rooms,420965941,MyCasa,Anjou,45.61078,-73.54754,Private room,79,2,9,2022-09-07,2.78,7,347,9
10869,625224882516805738,Charming Fresh 3BR Apartment on Bishop St,457356224,Steven,Ville-Marie,45.49824,-73.57732,Entire home/apt,140,2,10,2022-09-10,2.8,2,344,10
10870,622407247987225562,MyCasa Private Rooms,420965941,MyCasa,Anjou,45.61039,-73.54766,Private room,70,2,10,2022-08-28,3.0,7,344,10
10871,622408278700724954,MyCasa Private Rooms,420965941,MyCasa,Anjou,45.6093,-73.54532,Private room,77,2,7,2022-08-27,2.1,7,343,7
10872,625288195258533496,Beautiful  place downtown Montreal,67072587,Pamella,Le Plateau-Mont-Royal,45.50624,-73.57507,Entire home/apt,151,5,7,2022-08-19,2.08,4,352,7
10873,622554426710368980,Spacious 3-bedroom rental ready for 4 to 6 person,458120176,Daniel,Saint-Léonard,45.57511,-73.60026,Entire home/apt,139,32,0,2022-08-19,1.498,1,363,0
10874,622595284877550019,Authentic 2BR apt w/ balcony & BBQ greatly located,40617206,Ken,Le Plateau-Mont-Royal,45.53708,-73.58255,Entire home/apt,111,2,4,2022-08-21,2.0,1,197,4
10875,625321913961515821,Modern 2 Bedrooms | Le Hamilton | Montreal,416830513,Arival Properties,Le Sud-Ouest,45.459807099728096,-73.5977292144067,Entire home/apt,109,31,0,2022-08-21,1.498,28,354,0
10876,622607750333433483,Appartment with terasse on boulevard saint laurent,458130791,Alexis,Rosemont-La Petite-Patrie,45.53124,-73.60861,Entire home/apt,1700,3,0,2022-08-21,1.498,1,0,0
10877,625331317095616704,New Construction Modern Studio Loft | Montreal,416830513,Arival Properties,Rosemont-La Petite-Patrie,45.53762,-73.5981,Entire home/apt,59,31,2,2022-07-02,0.57,28,365,2
10878,622673573839882843,Comfortable bedroom,5455110,Erick,Rivière-des-Prairies-Pointe-aux-Trembles,45.69106,-73.4966,Private room,70,2,11,2022-09-05,2.73,1,365,11
10879,622709411339876980,COSY LARGE RENTEl WiTH A HOME FEELiNG,7250257,Stewie,Côte-des-Neiges-Notre-Dame-de-Grâce,45.47259,-73.64431,Entire home/apt,1400,32,1,2022-08-10,0.86,12,364,1
10880,625357250797356584,Charmant appartement près du vieux port.,375782102,Karla,Ville-Marie,45.51286,-73.55647,Entire home/apt,129,1,17,2022-08-24,4.18,2,144,17
10881,622996532353716889,Appartement de deux chambres rénové dans Villeray,36714251,Hélène,Villeray-Saint-Michel-Parc-Extension,45.54184,-73.62259,Entire home/apt,65,30,1,2022-06-11,0.32,1,41,1
10882,625364331756903918,Heart of Downtown Montreal,10079281,Mike & Dani,Ville-Marie,45.51932,-73.56334,Entire home/apt,213,1,33,2022-09-07,8.05,1,19,33
10883,623026687022028289,Perfectly located 1 bedroom apartment Mille End,89020071,Evangelos,Le Plateau-Mont-Royal,45.52459,-73.59742,Entire home/apt,131,1,26,2022-09-10,6.39,2,185,26
10884,623084633846063949,❤️  4.9 out of 5 ⭐️  over 1500 reviews total !  G1 NEW apt by MTLVacationRentals : Galeria #1,24290215,Yann,Le Plateau-Mont-Royal,45.52134,-73.57592,Entire home/apt,403,2,5,2022-08-27,1.74,19,144,5
10885,625371949611052558,Cozy 2 bedroom home with free private parking,458795884,Esmeralda,Rivière-des-Prairies-Pointe-aux-Trembles,45.69233,-73.49252,Entire home/apt,119,2,15,2022-08-22,3.91,1,84,15
10886,625409714282426417,Appartement 2 étages / idéal pour une famille,71732674,Nicolas,Mercier-Hochelaga-Maisonneuve,45.59509,-73.51813,Entire home/apt,80,30,0,2022-08-22,1.498,1,201,0
10887,623084930773538297,❤️  4.9 out of 5 ⭐️  over 1500 reviews total ! G2 NEW apt by MTLVacationRentals : Galeria #2,24290215,Yann,Le Plateau-Mont-Royal,45.52142,-73.57574,Entire home/apt,499,2,10,2022-08-23,3.0,19,126,10
10888,625459822670605850,1 Charming  room with private bathroom in Montreal,1143998,Adriana,Ville-Marie,45.51623,-73.56261,Private room,142,2,6,2022-06-30,1.51,10,18,6
10889,623095368361016781,Jolie studio dans Verdun!,71118312,Chantale Et Judith,Verdun,45.4528045654297,-73.5762786865234,Entire home/apt,45,31,1,2022-07-27,0.61,1,0,1
10890,625491043385070039,The Cozy Baby of the Downtown,374234894,Donguel,Ville-Marie,45.5005908970874,-73.5793502617888,Entire home/apt,186,1,9,2022-08-22,2.21,18,86,9
10891,623098029126842119,☼ B☈ighT and ViBr⍶nT 3BedR In The ♥️ of MTL ⇢ BEST Location,178891274,Karina,Le Sud-Ouest,45.47853,-73.58143,Entire home/apt,164,1,7,2022-09-11,1.72,32,342,7
10892,625533837717358236,Incredible 1 BDR Condo Downtown Montreal w Parking,62285172,Gabriel,Le Plateau-Mont-Royal,45.50878,-73.57892,Entire home/apt,237,1,39,2022-09-10,10.26,5,163,39
10893,623298751506378103,Condo avec stationnement intérieur gratuit,128586598,Gabrielle,Ville-Marie,45.510387,-73.561455,Entire home/apt,1200,2,0,2022-09-10,1.498,1,87,0
10894,625534422805556903,"AAA Location, 2 bedrooms in the heart of Montreal",237107097,Robert,Ville-Marie,45.512783,-73.559341,Entire home/apt,85,31,0,2022-09-10,1.498,23,263,0
10895,625550648128297592,Montreal 2BR 1Balc+2Patios Sleeps10 on Saint-Denis,412348812,Luisa,Le Plateau-Mont-Royal,45.52487,-73.58452,Entire home/apt,275,1,8,2022-08-20,2.22,7,87,8
10896,625568826649980818,Montreal 3BR 2Bath 3-Patios -Saint-Denis -Sleeps16,412348812,Luisa,Le Plateau-Mont-Royal,45.52515,-73.58684,Entire home/apt,378,1,25,2022-09-11,7.5,7,164,25
10897,623307390470924757,Classic British Brick Townhome - Centre Bell,455233071,Allison,Le Sud-Ouest,45.4915,-73.57061,Entire home/apt,286,1,4,2022-08-28,2.31,1,106,4
10898,625747566626043277,Superbe appartement près du fleuve,86400219,Isabelle,Verdun,45.456587482135,-73.5667731301144,Entire home/apt,200,7,0,2022-08-28,1.498,1,255,0
10899,623346721105455577,M11 | Upscale Studio w/Queen Bed & AC ***Prime Location***,283833782,Mark,Le Plateau-Mont-Royal,45.51905,-73.59655,Entire home/apt,222,1,20,2022-08-28,4.96,35,148,20
10900,625944843499688660,Lovely large condo in Montreal downtown,404383543,Jianhong,Ville-Marie,45.492069,-73.579948,Entire home/apt,164,1,37,2022-09-11,9.17,1,136,37
10901,623377390000562837,Room for rent on Plateau Mont Royal - CITQ #309690,165224696,Delphine,Le Plateau-Mont-Royal,45.52007,-73.58077,Private room,60,1,8,2022-07-19,2.11,1,0,8
10902,623434215940408537,Grande chambre privée confortable.,162015735,Francois,Villeray-Saint-Michel-Parc-Extension,45.5673751831055,-73.6276092529297,Private room,32,1,30,2022-09-08,7.44,5,314,30
10903,625971398326629080,4 bedrooms with 6 free Parking in good area,458917603,Sima,Dollard-des-Ormeaux,45.49083,-73.82688,Entire home/apt,350,2,9,2022-07-10,2.39,1,146,9
10904,623458064080337200,Perle rare ! Proche du centre ville,63425043,Mhammed,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49422,-73.6078,Entire home/apt,199,2,6,2022-08-10,2.07,1,255,6
10905,623517599416446223,Le Vintage d'Orléans,99672233,Éric,Rosemont-La Petite-Patrie,45.55498,-73.55992,Entire home/apt,59,31,1,2022-08-01,0.68,3,16,1
10906,625980687081003709,BIG 3 BEDROOM NEAR METRO $1680/MO,438536181,James,Verdun,45.4586501791851,-73.5711852041228,Entire home/apt,80,32,5,2022-08-18,1.61,1,357,5
10907,623710934802863326,Brand new large whole 1-Bedroom Condo in Montreal,404472052,Yang,Saint-Laurent,45.5122396604221,-73.6778583581896,Entire home/apt,152,1,1,2022-09-08,1.0,2,356,1
10908,623719194069627741,lovely2bedroom+5bed/6person centerMontreal+parking,335582948,Michel,Le Sud-Ouest,45.48296,-73.58249,Entire home/apt,135,8,5,2022-08-31,1.88,1,202,5
10909,626093366484352579,"Lovely, Bright Plateau Loft",942617,Matt,Le Plateau-Mont-Royal,45.51926,-73.57582,Entire home/apt,205,4,11,2022-08-29,2.89,1,49,11
10910,626159014293831437,Modern & Comfy 1BR w/AC in *Prime Location*,288056459,Alex,Ville-Marie,45.49542,-73.58225,Entire home/apt,216,1,17,2022-08-23,4.81,22,148,17
10911,623732578021698738,Chambre pour 3 en plein cœur du plateau,22215540,Sandra,Le Plateau-Mont-Royal,45.519653,-73.579849,Private room,30,1,35,2022-09-11,8.47,3,255,35
10912,626163452498960799,M11 | Cute&Modern 1BR+SofaBed in the Heart of MTL,288056459,Alex,Le Plateau-Mont-Royal,45.50933,-73.57526,Entire home/apt,329,1,22,2022-08-24,5.41,22,103,22
10913,623816662370629846,Modern Bedroom with Queen Bed and Beautiful Desk 3,271809442,Moh,Rosemont-La Petite-Patrie,45.5772514996843,-73.5753200613458,Private room,52,32,1,2022-09-02,1.0,3,347,1
10914,628212183058438845,lovely condo 2 bedrooms,459076416,Cherihane,Ahuntsic-Cartierville,45.53224,-73.68096,Entire home/apt,260,1,0,2022-09-02,1.498,1,319,0
10915,626164472517198013,Perfect for Big Groups*Renovated w/ 4 Large Bedroo,288056459,Alex,Le Plateau-Mont-Royal,45.51162,-73.57182,Entire home/apt,480,2,17,2022-08-14,4.21,22,138,17
